674	6376	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6388	1497539289	2017-06-15 11:08:09	1   674U 63039A   17166.46400301 +.00000174 +00000-0 +00000-0 0 0009\	2   674 026.3767 197.0935 5999634 115.1428 358.8305 00.2219645004354
674	6389	1498707131	2017-06-28 23:32:11	1   674U 63039A   17179.98068644 -.00000216 +00000-0 +00000-0 0 0010\	2   674 026.6063 195.5958 5944869 116.4100 358.7451 00.2219232604357
674	6393	1498707131	2017-06-28 23:32:11	1   674U 63039A   17179.98068644 -.00000216 +00000-0 +00000-0 0 0010\	2   674 026.6063 195.5958 5944869 116.4100 358.7451 00.2219232604357
674	6393	1498707131	2017-06-28 23:32:11	1   674U 63039A   17179.98068644 -.00000216 +00000-0 +00000-0 0 0010\	2   674 026.6063 195.5958 5944869 116.4100 358.7451 00.2219232604357
674	6393	1498707131	2017-06-28 23:32:11	1   674U 63039A   17179.98068644 -.00000216 +00000-0 +00000-0 0 0010\	2   674 026.6063 195.5958 5944869 116.4100 358.7451 00.2219232604357
674	6393	1498707131	2017-06-28 23:32:11	1   674U 63039A   17179.98068644 -.00000216 +00000-0 +00000-0 0 0010\	2   674 026.6063 195.5958 5944869 116.4100 358.7451 00.2219232604357
674	6394	1499096825	2017-07-03 11:47:05	1   674U 63039A   17184.49103257 -.00000304 +00000-0 +00000-0 0 0011\	2   674 026.6449 195.3870 5924933 116.3590 359.6606 00.2218754104358
674	6397	1499096825	2017-07-03 11:47:05	1   674U 63039A   17184.49103257 -.00000304 +00000-0 +00000-0 0 0011\	2   674 026.6449 195.3870 5924933 116.3590 359.6606 00.2218754104358
674	6397	1499096825	2017-07-03 11:47:05	1   674U 63039A   17184.49103257 -.00000304 +00000-0 +00000-0 0 0011\	2   674 026.6449 195.3870 5924933 116.3590 359.6606 00.2218754104358
674	6397	1499096825	2017-07-03 11:47:05	1   674U 63039A   17184.49103257 -.00000304 +00000-0 +00000-0 0 0011\	2   674 026.6449 195.3870 5924933 116.3590 359.6606 00.2218754104358
674	6398	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
674	24933	1499485612	2017-07-07 23:46:52	1   674U 63039A   17188.99088534 -.00000316 +00000-0 +00000-0 0 0012\	2   674 026.6946 195.0207 5924984 116.6382 359.2663 00.2220223004359
