41109	1
30055	1
42905	1
32495	1
42839	1
37812	1
41597	1
40955	1
42837	1
34727	1
36927	1
42987	1
42903	1
40724	1
42806	1
12072	1
42911	1
40427	1
34156	1
42053	1
34662	1
34697	1
42825	1
41816	1
34618	1
40743	1
43024	1
40727	1
34391	1
30189	1
42957	1
42768	1
43015	1
40428	1
43044	1
41110	1
38918	1
42982	1
38186	1
41596	1
43016	1
42923	1
42956	1
40285	1
40957	1
24938	1
41475	1
38894	1
39290	1
36556	1
41327	1
40980	1
40429	1
43062	1
39229	1
41797	1
40741	1
26221	1
42946	1
35473	1
41111	1
26332	1
42958	1
30748	1
34676	1
43025	1
29005	1
24114	1
42955	1
41387	1
37151	1
24243	1
40281	1
30091	1
22662	1
40742	1
42810	1
42920	1
29253	1
38898	1
40962	1
43023	1
41820	1
42843	1
39384	1
40311	1
30204	1
30384	1
41864	1
34505	1
34374	1
41107	1
43017	1
34945	1
42796	1
30421	1
40422	1
42961	1
42963	1
43027	1
43029	1
34812	1
33856	1
41674	1
38902	1
40123	1
24094	1
42994	1
40388	1
34210	1
34943	1
42962	1
25300	1
43054	1
40421	1
42863	2
40738	2
43028	2
24092	2
41114	2
42830	2
40702	2
42847	2
42801	2
42834	2
42795	2
7930	2
38211	2
43042	2
42867	2
41490	2
42835	2
12184	2
40956	2
43049	2
41436	2
40728	2
28605	2
40729	2
40140	2
42861	2
38886	2
42808	2
42880	2
43012	2
43045	2
38914	2
37797	2
22553	2
35652	2
29034	2
42767	2
35388	2
41627	2
42833	2
34134	2
42866	2
42878	2
42845	2
42812	2
42779	2
35654	2
30909	2
42824	2
42857	2
36835	2
4053	2
34931	2
39449	2
25345	2
40898	2
27105	2
40373	2
42894	2
43052	2
42890	2
42869	2
42836	2
39000	2
22506	2
42782	2
43013	2
4673	2
43046	2
38906	2
42827	2
34360	2
25668	2
42785	2
34491	2
35063	2
42851	2
11849	2
40151	2
34073	2
34698	2
34863	2
43057	2
40739	2
38941	2
38328	2
42892	2
42783	2
40713	2
43047	2
40359	2
42829	2
30935	2
30192	2
34364	2
34100	2
42807	2
34435	2
33883	2
42841	2
42804	2
42822	2
34296	2
27125	2
34743	2
41488	2
42463	2
42784	2
43048	2
40597	2
42771	2
35710	2
40419	2
28064	2
42877	2
42778	2
34982	2
31170	2
16866	2
42772	2
42871	2
43069	2
34584	2
43002	2
43068	2
40138	2
23994	2
42828	2
42840	2
42774	2
35916	2
36535	2
42879	2
42813	2
36502	2
38890	2
40394	2
28416	2
27706	2
42787	2
34339	2
42853	2
40885	2
30226	2
42862	2
42895	2
42964	2
27063	2
41314	2
38905	2
42930	2
42897	2
42831	2
27317	2
40417	2
41474	2
43030	2
42859	2
30292	2
29759	2
40740	2
42876	2
42823	2
42854	2
42821	2
29952	2
26481	2
30712	2
27114	2
38895	2
22845	2
33882	2
41767	2
42792	2
42773	2
40430	2
42852	2
42948	2
34341	2
43053	2
43086	2
42777	2
23534	2
41598	2
42915	3
42887	3
28098	3
42856	3
41628	3
41043	3
42891	3
42918	3
26157	3
42885	3
42786	3
42849	3
34820	3
22788	3
42942	3
40445	3
43037	3
42872	3
38268	3
42974	3
40433	3
42875	3
34356	3
32078	3
34858	3
27654	3
42970	3
43032	3
42846	3
40963	3
2161	3
43001	3
42873	3
33903	3
43038	3
43036	3
29508	3
42776	3
42943	3
34075	3
42817	3
42896	3
42797	3
27590	3
42818	3
40458	3
41934	3
41799	3
42967	3
20971	3
20834	3
42881	3
42884	3
17037	3
42902	3
43022	3
42815	3
42883	3
42934	3
43041	3
42775	3
12903	3
19448	3
42780	3
34794	3
42781	3
31008	3
35021	3
42855	3
40952	3
31694	3
42868	3
28685	3
33951	3
41438	3
42858	3
22498	3
43031	3
24765	3
41813	3
32466	3
42793	3
42684	3
36026	3
42882	3
17027	3
42980	3
35389	3
24115	3
43058	3
33790	3
42860	3
42794	3
28642	3
42820	3
43018	3
40455	3
42765	3
4648	3
42832	3
41115	3
35803	4
40950	4
40389	4
34515	4
42763	4
35497	4
40309	4
34573	4
42927	4
42844	4
31950	4
40598	4
40596	4
42060	4
42951	4
6939	4
30963	4
1857	4
43051	4
39388	4
34999	4
42952	4
35047	4
26874	4
42888	4
42950	4
42874	4
34436	4
39293	4
34795	4
34921	4
26311	4
33974	4
42944	4
12909	4
43033	4
42917	4
35252	4
36888	4
42954	4
12389	4
22254	4
14484	4
43040	4
42800	4
28226	4
42850	4
27401	4
42826	4
26228	4
39329	4
42893	5
40451	5
40253	5
38047	5
36024	5
39393	5
42788	5
20874	5
42953	5
42889	5
38994	5
41730	5
39407	5
4941	5
42764	5
36725	5
41443	5
40951	5
40456	5
41755	5
35048	5
39406	5
39387	5
39385	5
41489	5
38317	5
42978	5
39408	5
39402	5
33868	5
37564	5
20859	5
40457	5
39398	5
32306	5
34730	5
42965	5
41756	5
42935	5
42908	5
40120	5
34781	5
36934	5
39390	5
42981	5
25064	5
35750	5
30278	5
30470	5
29645	5
35821	5
40953	5
39391	5
42769	5
39409	5
32083	5
36948	5
39396	5
32020	5
40314	5
40512	5
42979	5
42814	5
40669	5
20347	5
33910	5
39394	5
42886	6
40279	6
32236	6
38308	6
40453	6
40488	6
39395	6
35463	6
42816	6
43004	6
42984	6
30431	6
31140	6
8063	6
40550	6
40454	6
28163	6
23933	6
37554	6
41751	6
42966	6
35781	6
36910	6
42969	6
35780	6
42973	6
42909	6
34855	6
39401	6
34393	6
42939	6
26277	6
39389	6
43055	6
40446	6
35733	6
40452	6
39399	6
35276	7
26916	7
41894	7
41802	7
28324	7
7382	7
40432	7
39386	7
30839	7
42924	7
30727	7
35920	7
42936	7
42914	7
28953	7
38322	7
2253	7
37301	7
35886	7
40671	7
20470	7
39377	7
40250	7
42101	7
38086	7
43056	7
33746	7
33606	7
34421	7
39405	7
39381	7
43003	7
42913	7
42916	7
29458	7
30983	8
20905	8
42766	8
40257	8
34373	8
22020	8
42154	8
36010	8
10246	8
40584	8
35399	8
43059	8
36542	8
36972	8
28341	8
39400	8
37981	8
42245	8
42922	8
39383	8
36896	9
40440	9
31712	9
3235	9
36066	9
28286	9
36376	9
42985	9
41644	9
38805	9
42865	9
11007	9
37209	9
34866	10
31867	10
42986	10
42457	10
36904	10
36568	10
29867	10
36930	10
32765	10
40557	10
40670	10
36275	10
43039	10
42968	10
42977	10
42919	10
42907	10
36629	10
42798	10
38053	10
39043	10
40983	10
39372	10
36907	10
38200	10
36919	10
36920	11
40192	11
41342	11
8701	11
41104	11
42819	11
33447	11
36949	11
32076	11
31803	11
36474	11
40820	11
35502	11
13133	11
27866	11
37472	11
29076	11
40324	12
42864	12
41116	12
42975	12
35546	12
41629	12
32074	12
41637	12
32974	12
40190	12
32417	12
41636	12
42170	12
29017	12
27865	12
42182	12
31556	12
36897	12
35914	13
13526	13
40586	13
31586	13
40587	13
37291	13
33520	13
40240	13
39918	13
27791	13
42802	13
3954	13
37718	14
39861	14
28552	14
36544	14
38634	14
35889	14
35715	14
38632	14
40893	14
42233	14
26803	15
39597	15
39795	15
31869	15
9980	15
42976	15
36252	15
33657	15
38539	16
37976	16
38603	16
12331	16
26867	16
28564	16
40844	16
36890	16
42602	16
33516	16
33570	16
21944	16
42604	17
37970	17
31549	17
34992	17
35353	17
29020	17
28039	17
40682	17
38638	17
26924	18
35386	18
37874	18
29008	18
41680	18
40688	18
25843	18
42249	18
41239	18
40836	19
38796	19
37328	19
40864	19
42144	19
38239	19
34220	19
38112	19
40865	19
26978	20
38623	20
43000	20
28558	20
41035	20
28282	20
40695	20
41808	20
40833	21
40325	21
28804	21
37059	22
29171	22
35228	22
14000	22
41651	22
42462	23
12857	23
31875	23
33518	23
40789	23
40939	23
29013	23
42605	24
42610	24
24911	24
32237	24
41648	25
36970	25
15147	25
32437	25
33580	25
42581	26
37122	26
37016	26
38630	26
26675	26
41812	26
31592	26
31517	26
40229	26
40830	26
33517	26
33401	26
23830	26
41524	27
22017	27
40503	27
27976	27
29414	27
36876	27
34895	27
41646	27
25566	27
36480	28
38167	28
37511	28
36908	28
36176	28
38635	28
31939	28
41818	29
36905	29
34167	29
28568	29
38205	29
40643	29
39869	29
41452	29
38034	29
36912	30
40821	30
36929	30
40753	30
41650	31
39845	31
34733	31
34163	32
38806	32
40873	32
41809	32
1458	32
40588	33
30970	33
31276	34
41678	34
37722	34
38362	35
40760	35
28164	35
25803	35
38598	36
37650	36
37015	36
33712	36
42153	37
40241	37
37009	37
42090	37
41017	37
35336	37
36027	38
36740	38
31908	38
41881	39
33566	39
38026	40
36613	40
35992	40
38614	41
38605	41
36887	42
35034	42
38511	42
36068	43
41801	44
38582	45
41044	45
38204	46
40222	46
40824	47
37038	47
30910	48
39226	49
37338	49
692	49
35913	50
35741	50
40593	51
41553	51
42226	52
37315	53
36051	53
36981	53
32164	53
42729	54
40219	54
42717	54
39054	54
26647	54
27761	54
42420	55
42736	55
42759	55
42528	55
42728	55
42676	55
42422	55
42749	55
42713	55
42758	55
42725	55
42702	55
42331	55
42734	55
42432	55
42257	55
42247	55
42705	55
42399	55
42760	55
42714	55
42291	55
42743	55
42341	55
42721	55
42730	55
42369	55
42733	55
42732	55
42394	55
42731	55
42295	55
42698	55
42427	55
42423	55
42443	55
42396	55
42711	55
42722	55
42319	55
42662	55
42761	55
42530	56
42332	56
42727	56
42464	56
42666	56
42435	56
42301	56
42400	56
42499	56
42473	56
33697	56
42374	56
42540	56
42372	56
42441	56
42244	56
42273	56
42343	56
42679	56
42712	56
42671	56
42362	56
42395	56
42704	56
42308	56
42703	56
42439	56
42669	56
42661	56
42726	56
42429	56
42701	56
42668	56
42338	56
42762	56
42597	56
42267	56
42313	56
42379	56
42445	56
42453	56
42122	56
42449	56
42527	56
42352	56
42220	56
42708	56
42087	56
42260	56
42293	56
42716	56
42707	56
42509	56
42723	56
42706	56
38831	56
33549	56
42424	56
42523	56
42418	56
42715	56
42292	56
42401	56
42335	56
42236	56
42361	56
42718	56
42113	56
42264	56
42740	56
42674	56
42693	56
42542	56
42724	56
42212	56
42360	57
42458	57
42755	57
42559	57
42344	57
42561	57
42410	57
42557	57
42225	57
42621	57
42414	57
42447	57
42330	57
42753	57
42250	57
42408	57
42102	57
42652	57
42283	57
42751	57
42327	57
42409	57
42739	57
42584	57
42496	57
42189	57
42180	57
42339	57
42407	57
42405	57
42636	57
42735	57
42288	57
42272	57
42397	57
42709	57
42451	57
42321	57
42354	57
42494	57
42560	57
42142	57
42696	57
42175	57
42199	57
42373	57
42287	57
42692	57
42472	57
42166	57
42651	57
42750	57
42719	57
42564	57
42131	57
42384	57
42694	57
42562	57
42280	57
42536	57
42194	57
42485	57
42392	57
42201	57
42419	57
42383	57
42355	57
42521	57
42553	57
42085	57
42653	57
42329	57
42381	57
42502	57
42535	57
42700	57
42667	57
42367	57
42469	57
42202	57
42336	57
42497	57
42695	57
42563	57
42299	57
42111	57
42512	57
41687	57
42673	57
42543	57
42615	57
42411	57
42648	57
42314	57
42747	57
42446	57
41685	57
42510	57
42279	57
42675	57
42210	57
42471	57
42269	57
42434	57
42566	57
42196	57
42691	57
42203	57
42467	57
42493	57
42754	57
42391	57
42517	58
42365	58
42266	58
42370	58
42134	58
42431	58
42188	58
42254	58
42353	58
42371	58
42663	58
42465	58
42366	58
42300	58
42184	58
42508	58
42580	58
42426	58
42752	58
42388	58
42270	58
42608	58
42322	58
42206	58
42389	58
42124	58
42305	58
42221	58
42285	58
42582	58
42670	58
42340	58
42265	58
42263	58
42387	58
42538	58
42364	58
42140	58
42222	58
42309	58
42428	58
42548	58
42416	58
42290	58
42595	58
42191	58
42282	58
42737	58
42678	58
42489	58
42641	58
42231	58
42128	58
42476	58
42720	58
42278	58
42261	58
42425	58
42096	58
42315	58
42579	58
42216	58
42326	58
42348	58
42138	58
42532	58
42403	58
42337	58
42697	58
42268	58
42205	58
42334	58
42106	58
42622	58
42556	58
42325	58
42474	58
42541	58
42213	58
42147	58
42215	58
42347	58
36306	58
42217	58
42112	58
42375	58
42644	58
42316	58
42349	58
42415	58
42516	58
42448	58
42710	58
42413	58
42318	58
42477	58
42378	58
42460	58
42262	58
42130	58
42619	58
42302	59
42513	59
42456	59
42377	59
42357	59
42546	59
42363	59
42297	59
42294	59
42359	59
42324	59
42328	59
42612	59
42529	59
31079	59
42172	59
42398	59
42193	59
42748	59
42607	59
42569	59
42503	59
42158	59
42551	59
42071	59
42306	59
20030	59
42281	59
42386	59
42455	59
42284	59
38419	59
42286	59
42187	59
42092	59
42239	59
42406	59
42150	59
42657	59
42609	59
42450	59
42412	59
42151	59
42333	59
42640	59
42275	59
42276	59
42672	59
42149	59
42312	59
42211	59
42475	59
42440	59
42466	59
42402	59
42433	59
42633	59
42634	59
42501	59
42259	59
42358	60
42126	60
42195	60
40777	60
42625	60
36491	60
42117	60
42522	60
42258	60
42104	60
42271	60
42468	60
39826	60
42436	60
42204	60
42100	60
35621	60
42437	60
42511	60
42109	60
42505	60
42119	60
42539	60
42470	60
42207	60
42223	60
42488	60
42421	60
42635	60
42552	60
32452	60
42251	60
42351	60
19391	60
42430	60
42482	60
42218	60
42252	60
42390	60
42578	60
42114	60
35577	60
42310	60
42479	60
42118	60
42246	60
42192	60
42741	60
42219	60
42646	60
42547	60
42145	61
42242	61
42243	61
42417	61
42677	61
42178	61
39880	61
42533	61
42368	61
42599	61
42495	61
42654	61
42656	61
42526	61
42393	61
42591	61
42639	61
42107	61
42515	61
42346	61
42617	61
42356	61
42491	61
42478	61
42404	61
42531	61
42307	61
42197	61
42630	61
42638	61
42298	61
42274	61
42550	61
42320	61
42650	61
42156	61
36018	61
42558	61
42382	61
42520	61
42200	61
42169	61
42303	61
42534	62
42598	62
42500	62
42545	62
2765	62
42234	62
42098	62
42323	62
42120	62
42317	62
42742	62
42289	62
42350	62
42480	62
42385	62
42209	63
42487	63
42637	63
42171	63
42253	63
42380	63
42603	63
42255	63
42486	63
42620	63
42589	63
42490	63
42235	63
42136	63
42167	63
35957	63
42660	63
42576	63
42570	63
42174	63
42277	63
42091	64
42110	64
42549	64
42585	64
42459	64
42082	64
42643	64
42461	64
42148	64
42738	64
42230	64
42586	64
42115	64
42504	64
42680	64
42632	64
42198	64
42596	64
42232	65
42164	65
42593	65
42629	65
42095	65
42583	65
42088	65
42626	65
42168	65
36867	65
42190	65
33514	65
42103	65
42567	65
42139	65
42304	66
42079	66
38641	66
27572	66
42135	66
33644	66
42594	66
42588	66
42146	67
42514	67
42606	67
42161	67
42577	67
29170	67
42183	67
42080	68
42659	68
32430	68
42628	68
42248	68
42642	69
42132	69
42555	69
42229	69
42507	69
41101	70
42224	70
42627	70
42155	70
42631	70
42649	70
42177	70
42442	70
35563	70
42228	71
42481	71
42614	71
42240	71
42143	71
42345	71
38843	72
34188	72
31413	72
42544	72
32027	73
42571	73
35664	73
42623	73
38284	73
33559	74
42237	74
33572	74
2865	74
29018	74
42525	75
34897	75
2651	75
36139	75
42575	75
42524	75
42655	75
42129	76
42647	76
42574	76
42699	77
37012	77
39832	77
24963	77
36177	77
35327	77
33539	77
26411	77
2221	77
31173	77
42645	77
42162	77
26789	77
36986	78
35361	78
31501	78
31502	78
37582	78
37120	78
2372	78
27727	78
35257	78
33540	78
32072	78
2652	79
41393	79
41547	79
38231	79
42089	79
26463	79
36234	79
36170	79
42099	79
35748	79
35136	79
42179	79
41684	79
30893	80
40891	80
42176	80
28279	80
22654	80
31419	80
37997	80
35553	80
42590	80
36372	81
37067	81
40989	81
31977	81
28288	81
37035	81
37041	81
42492	81
31185	81
35345	81
41689	81
32344	81
33630	81
35346	82
2217	82
31350	82
35825	82
26822	82
18904	82
17333	82
39962	82
35033	82
37405	82
31400	82
31957	82
41005	82
42127	83
40152	83
36222	83
20315	83
35975	83
37708	83
37657	83
40000	83
38393	83
38665	83
35180	83
22231	83
30914	83
31196	83
42083	83
39823	83
31734	83
36158	83
41690	83
21692	83
39838	83
11841	83
35558	84
22981	84
30978	84
14899	84
31398	84
31456	84
31773	84
39106	84
35121	84
32781	84
37533	84
37021	84
39816	84
31929	84
38667	84
36617	84
38506	84
40156	84
37321	84
37510	84
17875	84
29359	84
39850	84
37111	84
39804	84
39936	84
29021	84
39707	84
40761	85
28290	85
26037	85
34224	85
31154	85
31325	85
35910	85
39702	85
42664	85
35407	85
37664	85
32093	85
36174	85
13907	85
42554	85
37862	85
39543	85
35078	85
39942	85
38413	85
32352	85
29019	85
36532	85
32705	85
26393	85
33612	85
15429	85
35922	85
38460	85
36156	85
21570	85
42616	85
38542	85
2864	86
25767	86
41546	86
39310	86
38388	86
38303	86
40825	86
32066	86
36344	86
10143	86
28678	86
27798	86
42125	86
37269	86
38655	86
37442	86
37343	86
1399	86
27568	86
39893	86
38228	86
18429	86
26745	86
33510	86
27750	86
12996	86
18877	86
36077	86
42214	86
37089	86
32143	86
27737	86
29096	86
31320	86
29355	86
31587	86
31980	86
32112	86
21922	86
36706	86
37040	86
35673	86
8132	86
32216	86
31851	86
38803	86
37409	86
36879	86
33651	86
32170	86
35173	86
39952	86
39325	86
27478	86
42592	87
19928	87
12474	87
42116	87
40237	87
31253	87
5775	87
14128	87
27540	87
26831	87
31682	87
2219	87
37613	87
39103	87
17093	87
36694	87
20413	87
21634	87
26397	87
15223	87
42518	87
37438	87
37306	87
33542	87
35523	87
27036	87
35784	87
32354	87
39840	87
31679	87
32357	87
27736	87
2359	87
31406	87
35764	87
36211	87
37560	87
37975	87
37663	87
836	87
36441	87
37305	87
33551	87
29444	87
35898	87
13910	87
32183	87
31916	87
2375	87
29094	87
24897	87
10370	87
37296	87
16732	87
36462	87
15152	87
25021	87
22049	87
31898	87
36008	87
39939	87
33614	87
12817	87
19951	87
28284	87
42565	87
35835	87
35968	88
32305	88
38407	88
34845	88
37848	88
26827	88
31882	88
39309	88
39833	88
39635	88
36964	88
36467	88
13901	88
39899	88
41582	88
40256	88
37292	88
3956	88
18964	88
31643	88
35009	88
28600	88
31115	88
23327	88
37453	88
33686	88
38365	88
39586	88
23680	88
39784	88
38165	88
5998	88
35885	88
31497	88
35519	88
11153	88
21893	88
21332	88
14133	88
26394	88
22949	88
27047	88
36676	88
31495	88
28973	88
27898	88
29293	88
10441	88
19306	88
41861	88
8791	88
41691	88
31092	88
14248	88
1312	88
21935	88
40672	88
25765	88
37703	88
1459	88
23297	88
39941	88
32120	88
26510	88
29459	88
4366	88
36670	88
25253	88
31913	88
38437	88
35203	88
34178	88
35980	88
39594	88
38142	88
21361	88
31483	88
32233	88
41174	88
35713	88
39878	88
27504	88
27801	88
38723	88
34967	88
32987	88
32217	88
37644	88
13908	88
13092	88
41321	88
31081	88
31964	88
9981	89
24209	89
40839	89
13083	89
26058	89
40232	89
29002	89
25989	89
19595	89
31359	89
36947	89
34208	89
40764	89
31368	89
29029	89
36586	89
37418	89
656	89
30580	89
35900	89
40783	89
33688	89
14716	89
33558	89
31345	89
34191	89
25869	89
27031	89
25867	89
37914	89
15439	89
11569	89
37051	89
38728	89
34966	89
24703	89
35093	89
13035	89
31509	89
35477	89
38513	89
26799	89
39783	89
38816	89
36403	89
33664	89
11256	89
32278	89
31752	89
29023	89
40691	89
40732	89
27625	89
14985	89
2949	89
37488	89
27027	89
36681	89
16007	89
36966	89
10865	89
26109	89
35617	89
38391	89
36269	89
37042	89
36203	89
36204	89
40778	89
6974	89
41316	89
37018	89
28958	89
35453	89
35480	89
41694	89
31361	89
39922	89
29447	89
31609	89
39675	89
37784	89
41298	89
21392	89
37056	89
38198	89
19640	89
27899	89
17425	89
38640	89
35183	89
32235	89
36226	89
28595	89
36218	89
39929	89
20391	89
30239	89
23270	89
38158	89
12850	89
31380	89
37456	89
2653	89
26373	89
36942	89
32225	89
31232	89
31463	89
31496	89
33643	89
26611	89
38808	89
26677	89
38457	89
20872	89
35221	89
37665	89
28987	89
38024	89
31891	89
38006	89
32320	89
26918	89
35983	89
32355	89
37996	89
42121	89
40871	89
26610	89
26410	89
39335	89
36149	89
28850	89
21594	89
41422	89
19400	89
32189	89
39923	89
14117	89
11147	89
26056	89
27673	89
28234	89
35890	89
40207	89
18598	89
36583	90
36154	90
33739	90
41527	90
40999	90
25990	90
9985	90
8401	90
11926	90
41725	90
24208	90
14050	90
10975	90
18472	90
41203	90
37381	90
31534	90
21601	90
22657	90
28240	90
32986	90
32425	90
31963	90
33689	90
32197	90
26726	90
21149	90
35134	90
39371	90
22700	90
7790	90
22931	90
34672	90
27749	90
29273	90
15994	90
18350	90
29075	90
20621	90
13651	90
29042	90
37935	90
23864	90
19857	90
35658	90
33546	90
28474	90
32985	90
8832	90
23716	90
33603	90
13782	90
13056	90
7578	90
7545	90
21703	90
13983	90
29097	90
32459	90
36486	90
26517	90
29299	90
23880	90
23877	90
23778	90
23448	90
23118	90
35959	90
13205	90
40544	90
35249	90
26025	90
3255	90
24803	90
31854	90
23192	90
31953	90
31827	90
31623	90
31458	90
20799	90
19397	90
19331	90
38799	90
30705	90
36062	90
26580	90
36738	90
27042	90
9330	90
41666	90
10091	90
35169	90
32133	90
27030	90
8808	90
26470	90
28252	90
14590	90
24748	90
23524	90
30984	90
31612	90
32238	90
31447	90
36270	90
36625	90
16729	90
21382	90
28477	90
40880	90
28345	90
21047	90
40484	90
35237	90
28576	90
38834	90
21706	90
27911	90
29072	90
35699	90
35341	90
3623	90
28868	90
31183	90
31639	90
31673	90
23265	90
21939	90
3267	90
12540	90
31385	90
39701	90
39602	90
19884	90
7229	90
7559	90
38717	90
29289	90
20835	90
13269	90
37622	90
36830	90
38195	90
31583	90
23865	90
16797	90
26738	90
26936	90
23867	90
30494	90
23108	90
35015	90
22910	90
22316	90
22545	90
19484	90
30999	90
16250	90
37958	90
13538	90
19505	90
13505	90
34223	90
14621	90
14258	90
32319	90
3285	90
26352	90
38845	90
33563	90
20008	90
26634	90
20107	90
35190	90
37271	90
35217	90
39024	90
28119	90
31424	90
36894	90
33598	90
35196	90
16533	90
36021	90
24752	90
41421	90
31056	90
30931	90
31782	90
41223	90
31809	90
19020	90
36050	90
38331	90
16867	90
41352	90
40530	90
36501	90
28332	90
39699	90
38056	90
37918	90
37594	90
37447	90
37612	90
32281	90
32182	90
32050	90
31060	90
41317	90
35137	90
29014	90
4881	90
41498	90
32479	90
32794	90
31911	90
31878	90
38444	90
37406	90
21648	90
19113	90
28638	90
31844	90
29078	90
14904	90
2639	90
31499	90
32103	90
32202	90
37957	90
19475	90
38062	90
17561	90
15581	90
13529	90
40191	90
29030	90
41211	90
36459	90
29086	90
26390	90
39234	90
19949	90
38574	90
15626	90
11567	90
26788	90
37584	90
26524	90
33728	90
41752	90
38857	90
38428	90
37999	90
36132	90
37207	90
19233	90
36943	90
35186	90
35829	90
